,metric_name,metric_id,mean_squarred_error,training_time,inference_time,p_Value
172,messages_unacknowledged,020bbd33-bfbd-4318-abce-f90ebd996a6f,100.62726383251011,0.8874475955963135,0.0004451274871826172,2.6662406309393127e-06
173,cpu_prct_used,56bc3ba6-3b02-4074-9b4b-d68057e20d22,8.551745630487872,3.602123975753784,0.0004582405090332031,0.020536265052085403
174,consumers,bec39493-b140-4065-83cd-6729ee6ecf7d,1.0,0.5397121906280518,0.0007615089416503906,0.6703230257261701
175,cpu_prct_used,e86d6bdf-7b84-4bcd-950a-b8ed04658a8f,18.996248468990537,2.21726393699646,0.0007853507995605469,0.0015302858713146237
176,cpu_prct_used,4dc3adba-9e79-466b-9473-79d5751d4278,0.2370367305627075,0.1447618007659912,0.0004668235778808594,1.1193844141323561e-05
177,messages_unacknowledged,282ac687-daa2-450b-9513-d3dbf47f1e83,4.824558165895705e-06,0.19929051399230957,0.000415802001953125,
178,messages_unacknowledged,c9583ecd-501f-4039-84ed-c7cb3eb0bbed,3.4156076086558023,0.3867466449737549,0.00044608116149902344,1.1268961531201517e-06
179,cpu_prct_used,13dfba59-0ce3-489e-a915-e569cecf0c88,1.1865681481525157,0.3951416015625,0.00047135353088378906,9.854169957906586e-27
180,cpu_usage,eacd2321-7c85-4bb6-a609-906d7ab9cae4,7.260693513826248,0.4857938289642334,0.000457763671875,0.013513320945276549
181,messages_ready,ba658e03-5984-42ce-817c-5220fc323ea8,0.0,0.29425549507141113,0.00045752525329589844,0.009576124224363278
182,messages_unacknowledged,cce49763-4743-40ce-904f-54cd86b51ee1,4.824558165895702e-06,0.1870589256286621,0.0003635883331298828,
183,cpu_usage,ed1af22e-f897-4721-a84d-4fe9075e4313,18.004008322727003,10.544075012207031,0.00046181678771972656,3.035675055562607e-05
184,ack,a23410fe-ef7a-47e4-a8f8-47eebfc7f623,22.61008173828947,0.5071289539337158,0.0004775524139404297,2.5892056782486706e-30
185,cpu_prct_used,3eeab39c-d50d-431f-9059-37d406c90fa1,16.190667036777562,0.8089895248413086,0.00046944618225097656,1.9114876410322726e-06
186,cpu_prct_used,d3c70f0e-3e6b-40e8-a78f-c9e78e1d1d8d,4.573682179056624,0.24802541732788086,0.00044846534729003906,0.035022638829275934
187,cpu_prct_used,6ca57457-dff2-4da1-b335-317682b2b4ef,3.1112736761756996,0.43247461318969727,0.0004489421844482422,0.019825766632312208
188,cpu_prct_used,b340b512-f268-49b8-be81-eeeb3b0c0126,3.78393098187635,0.9928238391876221,0.00045871734619140625,2.4996884211674336e-06
189,messages,d14bfae5-3546-42ad-9021-8d3fd2f8ee1a,2.935383506381026,2.078106164932251,0.0004379749298095703,2.10442278145667e-23
190,cpu_prct_used,d1d36f56-ed61-4db6-a83c-6be9ed286b84,1.0953012310047576,0.2875497341156006,0.0004506111145019531,0.10043188540852405
191,ack,dea8601d-8aa7-4c59-a3ce-99bbab8ac5ca,23.48580269135566,1.8910646438598633,0.0004565715789794922,4.891787515486788e-08
